"Station Name","CHARLOTTETOWN A"
"Province","PRINCE EDWARD ISLAND"
"Latitude","46.29"
"Longitude","-63.13"
"Elevation","48.80"
"Climate Identifier","8300300"
"WMO Identifier","71706"
"TC Identifier","YYG"

"Legend"
"B","More than one occurrence and estimated"
"E","Estimated"
"M","Missing"
"S","More than one occurrence"
"T","Trace"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"

"Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1995-12","1995","12","-1.9","","-7.8","","-4.9","","6.3","","-14.4","","26.4","","112.5","","114.1","","19","","13","E","83","E"
"1996-01","1996","01","-3.2","","-13.2","","-8.2","","10.8","","-25.0","","42.2","","43.4","","67.2","","8","","14","E","96","E"
"1996-02","1996","02","-1.7","","-10.3","","-6.0","","10.8","","-22.6","","94.0","","47.8","","123.5","","7","","25","E","70","E"
"1996-03","1996","03","0.6","","-7.5","","-3.5","","10.4","","-15.9","","62.5","","52.2","","106.2","","3","","27","I","82","I"
"1996-04","1996","04","8.1","","-0.6","","3.8","","19.1","","-5.5","","74.0","","18.2","","92.2","","0","","27","B","65","B"
"1996-05","1996","05","12.3","","3.4","","7.9","","18.9","","-4.4","","108.0","","0.4","","108.4","","0","","24","E","70","E"
"1996-06","1996","06","20.5","","9.9","","15.2","","26.9","","3.6","","89.7","","0.0","","89.7","","0","","23","","52",""
"1996-07","1996","07","21.8","","13.8","","17.8","","27.3","","10.0","","153.9","","0.0","","153.9","","0","","35","E","67","E"
"1996-08","1996","08","23.3","","14.0","","18.6","","30.4","","9.2","","8.6","","0.0","","8.6","","0","","2","B","52","B"
"1996-09","1996","09","17.4","","9.7","","13.6","","27.8","","2.5","","155.2","","0.0","","155.2","","0","","3","E","83","E"
"1996-10","1996","10","10.7","","3.0","","6.9","","19.8","","-3.4","S","110.9","","1.6","","112.5","","0","","29","I","76","I"
"1996-11","1996","11","4.6","","-0.6","","2.0","","17.8","","-8.2","","57.3","","30.1","","89.8","","6","","2","E","69","E"
"1996-12","1996","12","3.6","","-3.8","","-0.1","","12.4","S","-19.0","","77.7","","27.2","","101.9","","0","T","24","E","115","E"
"1997-01","1997","01","-2.5","","-12.6","","-7.6","","8.2","","-21.8","","30.3","","55.8","","72.5","","6","","15","I","93","I"
"1997-02","1997","02","-3.1","","-13.7","","-8.5","","4.4","S","-20.5","","29.7","","62.4","","79.2","","12","","3","E","78","E"
"1997-03","1997","03","-1.6","","-10.1","","-5.8","","6.9","","-22.5","","45.2","","41.8","","70.5","","4","","35","E","124","E"
"1997-04","1997","04","3.6","","-2.9","","0.4","","11.3","","-6.9","","20.8","","63.5","","65.3","","0","T","36","E","76","E"
"1997-05","1997","05","13.1","","3.5","","8.3","","20.5","S","-0.3","","96.7","","1.6","","98.7","","0","","21","E","82","E"
"1997-06","1997","06","18.1","","8.2","","13.1","","27.9","","-0.3","","74.1","","0.0","","74.1","","0","","35","E","52","E"
"1997-07","1997","07","24.1","","13.4","","18.8","","28.8","","7.5","","17.0","","0.0","","17.0","","0","","36","E","67","E"
"1997-08","1997","08","21.6","","12.8","","17.2","","28.5","S","6.4","","66.5","","0.0","","66.5","","0","","24","E","57","E"
"1997-09","1997","09","18.0","","10.5","","14.3","","23.6","S","3.4","","71.7","","0.0","","71.7","","0","","16","E","63","E"
"1997-10","1997","10","10.3","","3.0","","6.7","","16.7","","-2.4","","19.6","","7.4","","28.8","","0","","32","E","82","E"
"1997-11","1997","11","4.7","","-1.3","","1.7","","17.4","","-7.1","","65.0","","41.3","","105.3","","12","","1","E","98","E"
"1997-12","1997","12","-0.5","","-7.1","","-3.8","","7.9","","-16.5","","34.9","","69.2","","98.0","","9","","31","I","83","I"
"1998-01","1998","01","-2.2","","-9.7","","-5.9","","8.1","","-18.1","","54.8","","93.8","","135.4","","37","","28","I","96","I"
"1998-02","1998","02","-1.7","","-8.8","","-5.3","","5.5","","-18.1","S","44.2","","11.2","","50.2","","2","","9","E","74","E"
"1998-03","1998","03","2.4","","-4.4","","-1.0","","12.6","","-13.7","","47.2","","55.2","","91.2","","0","T","4","E","83","E"
"1998-04","1998","04","7.6","","-0.3","","3.6","","18.1","","-3.6","","90.6","","21.4","","111.4","","0","","1","B","65","B"
"1998-05","1998","05","17.1","","6.5","","11.8","","24.2","","-0.8","","69.9","","0.0","","69.9","","0","","4","B","57","B"
"1998-06","1998","06","18.5","","9.9","","14.2","","25.0","","1.4","","197.1","","0.0","","197.1","","0","","28","I","56","I"
"1998-07","1998","07","24.1","","14.5","","19.3","","30.3","","9.4","","44.6","E","0.0","","44.6","E","0","","19","E","56","E"
"1998-08","1998","08","23.4","","12.8","","18.1","","31.2","","9.3","","52.9","E","0.0","","52.9","E","0","","1","E","65","E"
"1998-09","1998","09","18.2","","9.8","","14.0","","23.8","","5.5","","109.5","E","0.0","","109.5","E","0","","15","E","67","E"
"1998-10","1998","10","11.3","","5.1","","8.2","","19.7","","-4.5","","117.4","","0.0","T","117.4","","0","","24","I","74","I"
"1998-11","1998","11","4.6","","-1.5","","1.6","","12.4","","-7.3","","76.3","","17.8","","96.4","","0","T","29","E","70","E"
"1998-12","1998","12","1.4","","-7.0","","-2.8","","12.4","","-19.5","","36.9","","37.6","","64.0","","3","","35","B","89","B"
"1999-01","1999","01","-1.4","","-11.1","","-6.2","","15.1","","-23.3","","67.0","","36.2","","97.3","","2","","27","","72",""
"1999-02","1999","02","-1.2","","-8.8","","-5.0","","10.8","","-18.8","","37.2","","30.0","","61.7","","2","","15","E","74","E"
"1999-03","1999","03","5.1","","-2.4","","1.4","","16.3","","-10.7","","82.3","","32.9","","112.3","","0","T","12","E","78","E"
"1999-04","1999","04","6.3","","-0.8","","2.8","","14.6","","-4.5","","15.4","","40.3","","55.1","","0","T","2","E","78","E"
"1999-05","1999","05","18.6","","6.2","","12.4","","25.7","","0.1","","24.8","","1.4","","26.0","","0","","28","B","56","B"
"1999-06","1999","06","23.3","","11.2","","17.2","","28.4","","3.1","","32.7","","0.0","","32.7","","0","","22","E","65","E"
"1999-07","1999","07","24.6","","15.2","","19.9","","31.2","","10.2","","76.7","","0.0","","76.7","","0","","25","E","78","E"
"1999-08","1999","08","22.5","","13.9","","18.2","","27.4","","6.9","","123.0","","0.0","","123.0","","0","","28","E","52","E"
"1999-09","1999","09","22.5","","13.5","","18.0","","27.7","","5.0","S","117.9","","0.0","","117.9","","0","","35","E","76","E"
"1999-10","1999","10","11.2","","3.2","","7.2","","19.1","","-1.8","","75.1","","1.2","","76.5","","0","","1","E","78","E"
"1999-11","1999","11","7.5","","-0.2","","3.6","","17.6","","-7.3","","29.1","","10.8","","39.5","","0","T","17","E","69","E"
"1999-12","1999","12","2.1","","-5.1","","-1.5","","12.3","","-16.9","","67.6","","17.8","","82.6","","5","","4","I","95","I"
"2000-01","2000","01","-1.4","","-11.2","","-6.3","","11.8","","-21.0","","87.0","","55.5","","137.0","","2","","5","E","95","E"
"2000-02","2000","02","-0.5","","-11.0","","-5.8","","12.4","","-19.9","","16.4","","25.1","","42.1","","0","T","25","E","70","E"
"2000-03","2000","03","3.4","","-3.8","","-0.2","","14.0","","-11.1","","26.7","","38.5","","65.2","","0","T","2","I","93","I"
"2000-04","2000","04","7.8","","-0.2","","3.8","","16.8","","-5.0","","40.5","","4.4","","45.1","","0","","15","E","89","E"
"2000-05","2000","05","12.2","","2.5","E","7.4","E","20.1","","-2.3","","64.3","","0.0","T","64.3","","0","","18","I","80","I"
"2000-06","2000","06","20.3","E","9.1","E","14.7","E","30.1","E","-0.1","E","26.4","I","0.0","","26.4","I","0","","3","I","65","I"
"2000-07","2000","07","22.3","","13.2","","17.8","","26.7","","9.8","","","M","0.0","I","","M","0","","27","E","57","E"
"2000-08","2000","08","22.6","","14.2","","18.4","","26.5","","9.5","","16.4","I","0.0","","16.4","I","0","","19","E","52","E"
"2000-09","2000","09","18.2","","8.8","","13.5","","27.7","","1.3","","56.0","I","0.0","","56.0","I","0","","22","E","63","E"
"2000-10","2000","10","13.2","","4.8","","9.0","","18.9","S","-3.0","","156.9","","0.0","","156.9","","0","","5","E","85","E"
"2000-11","2000","11","5.7","","1.8","","3.8","","10.8","","-9.6","","99.5","","15.8","","114.4","","0","","27","E","72","E"
"2000-12","2000","12","-0.7","","-9.2","","-5.0","","13.2","","-18.7","","62.8","","69.4","","125.7","","22","","26","","98",""
"2001-01","2001","01","-3.6","","-12.8","","-8.2","","1.3","","-21.9","","0.0","T","120.4","","107.6","","105","","2","I","72","I"
"2001-02","2001","02","-4.0","","-13.0","","-8.5","","5.8","","-23.9","","11.2","","76.2","","80.4","","121","","26","I","82","I"
"2001-03","2001","03","0.7","","-6.2","","-2.8","","6.7","","-23.3","","7.6","","34.1","","41.7","","28","","11","E","70","E"
"2001-04","2001","04","4.3","","-2.5","","0.9","","15.3","","-9.5","","29.7","","50.0","","76.9","","0","T","2","E","67","E"
"2001-05","2001","05","16.0","","3.7","","9.8","","24.4","S","-5.3","","102.3","","0.0","","102.3","","0","","5","B","52","B"
"2001-06","2001","06","20.7","","10.3","","15.5","","29.4","","1.4","","81.1","","0.0","","81.1","","0","","23","E","50","E"
"2001-07","2001","07","23.2","","13.5","","18.4","","30.7","","8.0","","44.4","","0.0","","44.4","","0","","24","B","54","B"
"2001-08","2001","08","25.8","","14.4","","20.1","","33.0","","9.0","","4.6","","0.0","","4.6","","0","","26","B","56","B"
"2001-09","2001","09","21.2","","9.6","","15.4","","31.5","","-0.2","","27.1","","0.0","","27.1","","0","","20","B","50","B"
"2001-10","2001","10","15.5","","5.8","","10.7","","24.4","","0.0","","76.9","","0.6","","77.5","","0","","19","E","69","E"
"2001-11","2001","11","7.1","","-0.1","","3.5","","15.5","","-4.6","","38.8","","25.6","","64.6","","2","","33","E","96","E"
"2001-12","2001","12","2.2","","-3.5","","-0.7","","13.7","","-10.0","","29.6","","48.9","","78.7","","13","","26","B","57","B"
"2002-01","2002","01","-2.4","","-9.7","","-6.0","","3.2","","-17.1","","4.5","","106.3","","110.2","","63","","32","E","91","E"
"2002-02","2002","02","-1.6","","-10.9","","-6.3","","8.2","","-21.2","","48.7","","37.8","","88.9","","12","","36","E","78","E"
"2002-03","2002","03","1.7","","-6.5","","-2.4","","11.5","","-12.2","","37.9","","39.2","","75.7","","0","T","24","E","69","E"
"2002-04","2002","04","6.5","","-0.6","","3.0","","12.8","","-4.6","","66.9","","24.4","","91.3","","3","","26","E","74","E"
"2002-05","2002","05","15.3","","3.6","","9.5","","25.0","","-3.0","","64.8","","0.6","","65.4","","0","","29","B","59","B"
"2002-06","2002","06","17.7","","7.9","","12.8","","26.3","","-1.0","","63.4","","0.0","","63.4","","0","","33","E","63","E"
"2002-07","2002","07","22.9","E","12.5","E","17.7","E","29.8","E","5.6","E","118.8","","0.0","","118.8","","0","","31","I","72","I"
"2002-08","2002","08","23.7","","14.2","","19.0","","31.7","","7.2","","85.6","","0.0","","85.6","","0","","25","E","50","E"
"2002-09","2002","09","19.1","","10.5","","14.8","","27.7","","3.9","","180.3","","0.0","","180.3","","0","","2","E","96","E"
"2002-10","2002","10","11.1","","2.8","","7.0","","24.4","","-4.3","","117.9","","1.4","","119.2","","0","T","31","E","61","E"
"2002-11","2002","11","5.1","","-1.5","","1.8","","18.0","","-8.5","","157.9","","32.5","","190.4","","8","","23","I","82","I"
"2002-12","2002","12","-0.5","","-7.1","","-3.8","","9.6","","-18.0","","62.1","","50.7","","108.2","","14","","26","I","80","I"
"2003-01","2003","01","-5.6","","-14.0","","-9.9","","3.1","","-22.2","","6.2","","59.0","","65.2","","31","","27","E","74","E"
"2003-02","2003","02","-4.7","","-13.6","","-9.2","","6.2","","-25.8","","61.7","","19.9","","80.8","","13","","28","I","80","I"
"2003-03","2003","03","0.1","","-8.9","","-4.4","","10.1","","-17.9","","93.9","","50.8","","146.8","","0","T","29","E","76","E"
"2003-04","2003","04","6.9","","-3.1","","1.9","","22.1","","-11.7","","47.4","","24.8","","72.2","","0","","3","E","76","E"
"2003-05","2003","05","13.1","","2.9","","8.0","","26.2","","-3.5","","64.4","","0.0","T","64.4","","0","","1","B","50","B"
"2003-06","2003","06","20.6","","10.1","","15.4","","31.0","","3.2","","85.0","","0.0","","85.0","","0","","29","E","54","E"
"2003-07","2003","07","24.1","","15.6","","19.9","","27.2","","11.0","","57.8","","0.0","","57.8","","0","","25","E","56","E"
"2003-08","2003","08","22.6","","13.9","","18.3","","28.2","","8.0","","77.6","","0.0","","77.6","","0","","26","E","61","E"
"2003-09","2003","09","21.6","","11.1","","16.4","","27.0","","3.6","","52.4","","0.0","","52.4","","0","","16","E","139","E"
"2003-10","2003","10","14.0","","5.3","","9.7","","23.7","","-2.1","","137.5","","0.0","T","137.5","","0","","13","E","72","E"
"2003-11","2003","11","7.2","","0.0","","3.6","","17.5","","-5.6","","52.7","","0.0","T","52.7","","0","","29","E","70","E"
"2003-12","2003","12","2.0","","-5.1","","-1.6","","11.6","","-11.6","","41.7","","77.4","","131.8","","0","T","5","E","85","E"
"2004-01","2004","01","-7.4","","-14.5","","-11.0","","4.3","","-25.8","","2.4","","56.7","","50.8","","31","","33","E","82","E"
"2004-02","2004","02","-3.4","","-11.0","","-7.2","","3.9","","-22.5","","1.2","","107.0","","107.4","","109","","1","E","104","E"
"2004-03","2004","03","0.6","","-6.9","","-3.2","","8.0","","-13.5","","41.7","","30.8","","71.9","","18","","3","I","59","I"
"2004-04","2004","04","7.4","","-0.8","","3.3","","24.4","","-5.7","","67.1","","4.4","","71.5","","0","","33","I","54","I"
"2004-05","2004","05","14.2","","2.9","","8.6","","25.5","","-2.3","","35.1","","0.0","","35.1","","0","","23","E","76","E"
"2004-06","2004","06","18.0","","8.2","","13.1","","28.4","","0.9","","90.2","","0.0","","90.2","","0","","1","E","63","E"
"2004-07","2004","07","22.9","","14.2","","18.6","","27.8","","6.6","","59.8","","0.0","","59.8","","0","","24","E","46","E"
"2004-08","2004","08","23.4","","14.8","","19.1","","27.7","","5.8","","63.0","","0.0","","63.0","","0","","18","E","50","E"
"2004-09","2004","09","17.6","","8.7","","13.2","","23.8","","2.5","","81.7","","0.0","","81.7","","0","","1","E","63","E"
"2004-10","2004","10","13.5","","5.9","","9.8","","19.6","","-0.4","","105.2","","0.2","","105.4","","0","","5","E","78","E"
"2004-11","2004","11","6.0","","-0.8","","2.6","","14.5","","-7.8","","73.8","","16.9","","90.7","","0","","33","E","74","E"
"2004-12","2004","12","0.9","","-7.1","","-3.1","","12.1","","-16.0","","91.6","","67.9","","159.3","","35","","4","E","95","E"
"2005-01","2005","01","-5.5","","-13.6","","-9.6","","11.5","","-23.4","","4.2","","125.3","","127.5","","83","",,"",,""
"2005-02","2005","02","-2.7","","-11.1","","-6.9","","6.0","","-19.7","","10.3","","12.2","","22.9","","20","",,"",,""
"2005-03","2005","03","0.5","","-6.6","","-3.1","","9.0","","-13.1","","81.2","","37.8","","117.6","","2","","18","E","98","E"
"2005-04","2005","04","9.3","","-0.5","","4.5","","18.3","","-5.3","","48.1","","17.4","","65.3","","0","","12","E","74","E"
"2005-05","2005","05","12.6","","3.1","","7.9","","20.2","","-1.8","","77.5","","0.8","","78.3","","0","","33","I","63","I"
"2005-06","2005","06","20.1","","8.9","","14.5","","29.1","","-0.1","","74.1","","0.0","","74.1","","0","","23","E","48","E"
"2005-07","2005","07","22.4","E","13.9","E","18.2","E","28.8","E","5.1","E","61.7","","0.0","","61.7","","0","","18","E","48","E"
"2005-08","2005","08","23.7","","14.4","","19.1","","28.9","","7.6","","36.0","","0.0","","36.0","","0","","20","E","46","E"
"2005-09","2005","09","19.7","","11.7","","15.7","","26.1","","6.1","","129.8","","0.0","","129.8","","0","","24","E","80","E"
"2005-10","2005","10","13.4","","6.7","","10.1","","22.3","","-1.2","S","155.8","I","0.0","I","155.8","I","0","","21","I","70","I"
"2005-11","2005","11","8.5","","0.7","","4.6","","15.7","","-6.8","","137.4","","7.0","","144.6","","0","","16","E","83","E"
"2005-12","2005","12","0.6","","-5.1","","-2.3","","11.3","","-16.1","","39.5","","42.2","","80.3","","0","T","34","E","72","E"
"2006-01","2006","01","1.5","","-5.8","","-2.2","","13.2","","-10.9","","42.2","","32.1","","71.9","","0","T","16","E","76","E"
"2006-02","2006","02","-2.2","","-10.1","","-6.2","","9.3","","-18.0","","33.9","","63.4","","85.5","","4","","27","E","89","E"
"2006-03","2006","03","2.9","","-5.2","","-1.2","","13.0","","-21.5","","18.0","","27.6","","41.8","","0","","31","E","59","E"
"2006-04","2006","04","8.9","","-0.4","","4.3","","16.6","","-5.7","","104.5","I","3.2","","107.7","I","0","","2","E","85","E"
"2006-05","2006","05","17.4","","5.4","","11.4","","24.1","","0.3","S","30.3","","0.0","","30.3","","0","","14","","52",""
"2006-06","2006","06","21.4","","13.2","","17.3","","27.3","","6.2","","123.2","","0.0","","123.2","","0","","20","","56",""
"2006-07","2006","07","24.5","","15.9","","20.2","","30.0","","11.1","","135.1","","0.0","","135.1","","0","","18","E","52","E"
"2006-08","2006","08","21.3","","12.3","","16.8","","28.9","","5.7","","71.2","","0.0","","71.2","","0","","21","E","56","E"
"2006-09","2006","09","19.0","","9.4","","14.3","","24.4","","1.3","","59.2","","0.0","","59.2","","0","","27","E","65","E"
"2006-10","2006","10","12.8","","4.4","","8.7","","21.7","","-2.5","","216.1","","0.0","","216.1","","0","","13","E","74","E"
"2006-11","2006","11","8.7","","2.3","","5.5","","18.2","","-6.3","","81.2","","0.0","T","81.2","","0","","18","I","61","I"
"2006-12","2006","12","2.6","","-4.7","","-1.1","","13.1","","-11.7","","60.3","","38.6","","96.1","","5","","30","E","59","E"
"2007-01","2007","01","-1.7","","-9.8","","-5.8","","12.3","","-20.5","","89.2","","41.6","","126.6","","1","","27","E","72","E"
"2007-02","2007","02","-5.4","","-13.1","","-9.2","","2.5","","-21.9","","1.4","","23.0","","23.8","","2","","12","E","76","E"
"2007-03","2007","03","1.4","","-6.9","","-2.7","","10.3","","-20.0","","27.0","","40.8","","65.2","","2","","32","E","72","E"
"2007-04","2007","04","5.7","","-2.4","","1.6","","21.7","","-9.0","","21.5","","45.2","","66.3","","0","","1","E","80","E"
"2007-05","2007","05","12.7","","3.4","","8.1","","25.3","","-2.1","","81.7","","8.0","","89.7","","0","","1","E","54","E"
"2007-06","2007","06","19.5","","8.7","","14.1","","26.3","","2.1","","69.6","","0.0","","69.6","","0","","36","E","57","E"
"2007-07","2007","07","23.7","","15.1","","19.4","","30.4","","5.1","","86.3","","0.0","","86.3","","0","","26","","56",""
"2007-08","2007","08","22.8","","13.3","","18.1","","29.2","","4.1","","150.5","","0.0","","150.5","","0","","34","","67",""
"2007-09","2007","09","18.8","","9.6","","14.2","","27.2","","1.1","","80.6","","0.0","","80.6","","0","","16","E","70","E"
"2007-10","2007","10","14.2","","5.8","","10.0","","22.5","","-0.2","","52.8","","0.0","T","52.8","","0","","11","I","59","I"
"2007-11","2007","11","7.6","","-1.4","","3.1","","18.1","","-8.1","","112.2","","22.6","","134.8","","0","","17","E","98","E"
"2007-12","2007","12","-2.1","","-9.2","","-5.7","","7.8","","-16.7","","7.6","","146.2","","155.6","","32","",,"",,""
"2008-01","2008","01","-1.7","","-9.2","","-5.5","","8.0","","-22.0","","56.4","","75.6","","134.6","","16","","35","I","67","I"
"2008-02","2008","02","-1.2","","-10.1","","-5.7","","8.8","","-19.0","","97.0","","102.8","","193.8","","29","","19","E","61","E"
"2008-03","2008","03","0.0","","-8.8","","-4.4","","7.5","","-16.2","","70.9","","40.4","","110.5","","4","","33","I","95","I"
"2008-04","2008","04","8.8","","-0.8","","4.1","","18.8","","-5.3","","49.2","","20.9","","74.5","","0","","28","E","72","E"
"2008-05","2008","05","13.2","","4.3","","8.8","","21.9","","-2.3","","127.8","","0.0","","127.8","","0","","29","E","72","E"
"2008-06","2008","06","19.2","","11.0","","15.2","","26.3","","4.2","","61.0","","0.0","","61.0","","0","","36","E","61","E"
"2008-07","2008","07","25.4","","16.3","","20.8","","29.6","","12.7","","34.4","","0.0","","34.4","","0","","20","B","48","B"
"2008-08","2008","08","21.6","","14.5","","18.1","","27.5","","10.7","","240.2","","0.0","","240.2","","0","","6","I","46","I"
"2008-09","2008","09","","","","","","","","","","","","","","","","","","",,"",,""
"2008-10","2008","10","12.0","","4.5","","8.3","","16.7","","-4.0","","61.4","","0.0","","61.4","","0","","22","E","69","E"
"2008-11","2008","11","7.1","","0.8","","4.0","","18.1","","-14.2","","75.6","","38.8","","114.4","","0","T","4","E","82","E"
"2008-12","2008","12","2.7","","-6.7","","-2.0","","15.9","","-15.2","","117.6","","70.0","","184.6","","0","T","26","E","93","E"
"2009-01","2009","01","-5.3","","-14.5","","-9.9","","6.5","","-25.6","","14.0","","98.0","","103.2","","41","","35","E","85","E"
"2009-02","2009","02","-1.4","","-10.0","","-5.7","","6.2","","-17.1","","23.0","","78.8","","98.4","","45","","32","E","70","E"
"2009-03","2009","03","0.3","","-7.8","","-3.8","","9.0","","-15.0","","53.0","","56.4","","107.8","","30","","30","I","70","I"
"2009-04","2009","04","8.6","","-0.5","","4.0","","24.4","","-8.3","","73.7","","13.4","","85.1","","0","","19","E","69","E"
"2009-05","2009","05","15.3","","4.8","","10.1","","26.6","","0.2","","107.8","","0.0","","107.8","","0","","19","E","67","E"
"2009-06","2009","06","19.7","","10.6","","15.1","","26.7","","3.3","","111.6","","0.0","","111.6","","0","","24","E","65","E"
"2009-07","2009","07","22.5","","13.6","","18.1","","28.7","","3.3","","126.2","","0.0","","126.2","","0","","12","","56",""
"2009-08","2009","08","23.8","","14.6","","19.2","","29.8","","5.0","","185.8","","0.0","","185.8","","0","","4","I","65","I"
"2009-09","2009","09","18.2","","8.8","","13.6","","23.6","S","0.7","S","65.0","","0.0","","65.0","","0","","23","I","52","I"
"2009-10","2009","10","10.3","","3.4","","6.9","","18.6","","-4.7","","211.8","","11.0","","222.8","","0","","5","I","59","I"
"2009-11","2009","11","9.2","","0.6","","4.9","","16.3","","-6.4","","95.1","","1.4","","96.5","","0","","2","E","63","E"
"2009-12","2009","12","0.2","","-5.8","","-2.8","","11.8","","-18.6","","58.8","","59.2","","117.4","","4","","32","E","76","E"
"2010-01","2010","01","-1.3","","-6.9","","-4.1","","8.3","","-16.6","","21.6","","72.2","","86.6","","26","","5","I","85","I"
"2010-02","2010","02","-1.6","","-5.9","","-3.7","","2.6","","-21.7","","14.2","","53.8","","67.0","","20","","4","E","61","E"
"2010-03","2010","03","3.7","","-3.5","","0.1","","12.4","","-12.1","","72.8","","16.8","","89.4","","0","T","2","I","65","I"
"2010-04","2010","04","10.3","","1.2","","5.8","","20.8","","-5.8","","53.0","","0.8","","53.8","","0","","23","","61",""
"2010-05","2010","05","14.4","","4.7","","9.6","","26.8","","-0.3","S","36.6","","0.0","","36.6","","0","","32","E","65","E"
"2010-06","2010","06","19.0","","9.9","","14.5","","26.1","","5.5","","162.8","","0.0","","162.8","","0","","35","I","69","I"
"2010-07","2010","07","24.2","","16.0","","20.1","","28.8","","8.7","","112.2","","0.0","","112.2","","0","","23","E","52","E"
"2010-08","2010","08","23.6","","14.0","","18.8","","27.8","","8.2","","150.2","","0.0","","150.2","","0","","22","E","44","E"
"2010-09","2010","09","19.3","","11.4","","15.4","","30.8","","0.4","","117.0","","0.0","","117.0","","0","","11","E","78","E"
"2010-10","2010","10","12.7","","5.1","","8.9","","25.2","","-0.5","","137.4","","0.0","T","137.4","","0","","20","E","65","E"
"2010-11","2010","11","6.7","","0.7","","3.7","","17.7","","-5.8","S","156.8","","15.4","","171.6","","3","","4","E","70","E"
"2010-12","2010","12","3.9","","-1.1","","1.4","","14.3","","-9.7","","130.0","","39.6","","169.4","","22","","7","E","102","E"
"2011-01","2011","01","-2.4","","-9.6","","-6.0","","3.8","","-21.8","","25.8","","91.6","","109.0","","53","","22","I","93","I"
"2011-02","2011","02","-2.6","","-11.1","","-6.9","","3.6","","-22.2","","41.8","","141.0","","160.8","","74","","35","B","67","B"
"2011-03","2011","03","1.9","","-6.0","","-2.0","","8.9","","-15.4","","23.0","","7.0","","29.8","","1","","35","E","61","E"
"2011-04","2011","04","8.6","","-0.6","","4.0","","18.1","","-9.2","","53.4","","13.2","","68.2","","0","","28","E","78","E"
"2011-05","2011","05","14.0","","5.3","","9.7","","25.7","","1.0","","111.4","","0.0","","111.4","","0","","5","B","56","B"
"2011-06","2011","06","17.3","","8.9","","13.1","","26.0","","4.1","","50.8","","0.0","","50.8","","0","","18","E","57","E"
"2011-07","2011","07","22.4","","14.5","","18.4","","28.8","","11.7","","127.4","","0.0","","127.4","","0","","31","E","65","E"
"2011-08","2011","08","22.7","","15.1","","18.9","","26.5","","8.9","","106.4","","0.0","","106.4","","0","","20","E","70","E"
"2011-09","2011","09","20.2","","10.8","","15.6","","26.6","","1.9","","28.0","","0.0","","28.0","","0","","28","I","50","I"
"2011-10","2011","10","13.4","","6.6","","10.0","","24.9","","0.0","","315.4","","4.8","","320.6","","0","","2","E","83","E"
"2011-11","2011","11","8.9","","0.6","","4.8","","16.8","","-6.5","","95.4","","33.0","","126.2","","0","","17","E","70","E"
"2011-12","2011","12","3.5","","-4.2","","-0.4","","14.5","","-11.9","","102.2","","31.7","","131.5","","1","","20","E","78","E"
"2012-01","2012","01","-0.6","","-9.5","","-5.1","","9.1","","-15.6","","33.4","","48.0","","77.2","","6","","31","E","69","E"
"2012-02","2012","02","-2.3","","-10.0","","-6.1","","6.8","","-20.0","","21.0","","107.2","","123.8","","56","","35","E","82","E"
"2012-03","2012","03","4.1","","-5.0","","-0.5","","24.5","","-20.1","","15.8","","34.6","","45.7","","0","T","31","E","70","E"
"2012-04","2012","04","10.5","","0.2","","5.4","","19.4","","-8.2","","78.9","","16.6","","94.9","","0","","21","E","72","E"
"2012-05","2012","05","16.2","","5.3","","10.8","","25.9","","-3.6","","65.9","","0.0","","65.9","","0","","16","I","61","I"
"2012-06","2012","06","18.9","","9.7","","14.3","","27.6","","3.2","","35.7","","0.0","","35.7","","0","","11","I","61","I"
"2012-07","2012","07","24.9","","14.1","","19.5","","29.7","","6.0","","38.8","","0.0","","38.8","","0","","21","","57",""
"2012-08","2012","08","25.9","","15.9","","20.9","","29.4","","9.2","","65.6","","0.0","","65.6","","0","","23","","54",""
"2012-09","2012","09","20.1","I","12.4","I","16.3","I","25.1","I","5.5","I","163.4","I","0.0","I","163.4","I","","","35","I","57","I"
